Etunimi,Lukumäärä
Tabassum,12
Tamanna,12
Terhen,12
Terhi-Liisa,12
Tertit,12
Tertta,12
Theresé,12
Therèse,12
Thérése,12
Tho,12
Tiia-Riitta,12
Toma,12
Tong,12
Tricia,12
Tuija-Maria,12
Tuittu,12
Tuulimaria,12
Ulli,12
Umayma,12
Urszula,12
Valbona,12
Valbone,12
Valentinovna,12
Véronique,12
Victoire,12
Vira,12
Virva-Tuulia,12
Walpuri,12
Williina,12
Yao,12
Yasamin,12
Ye,12
Yemina,12
Yildiz,12
Yona,12
Yousra,12
Yue,12
Yussuf,12
Zineb,12
Åkesdotter,12
Aarla,11
Aasiya,11
Abdiweli,11
Abdulameer,11
Abdulaziz,11
Abraar,11
Abubakar,11
Adeela,11
Adia,11
Africa,11
Agnetta,11
Aino-Elisa,11
Aino-Lotta,11
Ainotar,11
Aira-Liisa,11
Aleksanda,11
Alfia,11
Alfriida,11
Almida,11
Alora,11
Amanta,11
Ambra,11
Amena,11
Amiina,11
Amorina,11
Anactasia,11
Anaya,11
Andreevna,11
Anfiisa,11
Aniella,11
Anima,11
Aniso,11
Anjatta,11
Anna-Miia,11
Anna-Sara,11
Ann-Cristin,11
Anne-Lie,11
Anneliese,11
Ann-Helene,11
Anni-Eveliina,11
Anni-Liina,11
Anni-Riina,11
Anni-Riitta,11
Anselica,11
Antonietta,11
Antrea,11
Anttoona,11
Anumari,11
Anu-Marika,11
Anu-Marja,11
Arietta,11
Arif,11
Aroha,11
Aseel,11
Aurela,11
Aurélia,11
Autumn,11
Awuor,11
Axel,11
Azita,11
Bahareh,11
Barbi,11
Beanna,11
Bertina,11
Besa,11
Betta,11
Bette,11
Bilan,11
Blue,11
Bonita,11
Bosdotter,11
Caisha,11
Caitlyn,11
Calista,11
Cami,11
Cathrina,11
Cathryn,11
Chantel,11
Chebet,11
Ching,11
Cho,11
Chrisse,11
Chun,11
Cicilia,11
Clarice,11
Daahir,11
Daniéla,11
Danielsdotter,11
Dareia,11
Darin,11
Deciree,11
Deqa,11
Diamond,11
Dione,11
Dragana,11
Ecrin,11
Eemi,11
Eeve,11
Eija-Anneli,11
Eina,11
Elenia,11
Elenna,11
Elettra,11
Elianna,11
Elle-Maria,11
Ellenoora,11
Ellenor,11
Elli-Lotta,11
Elli-Nora,11
Ellu,11
Elpi,11
Else-Britt,11
Else-Maria,11
Elyse,11
Elysia,11
Émilie,11
Emmakaisa,11
Emmaliisa,11
Emmeli,11
Emmi-Karoliina,11
Esi,11
Eva-Helena,11
Eva-Kaisa,11
Fannie,11
Farideh,11
Fariha,11
Farzaneh,11
Fidan,11
Fouad,11
Franceska,11
Fransesca,11
Frida-Maria,11
Galadriel,11
Gamze,11
Germaine,11
Grazia,11
Graziella,11
Gullbritt,11
Habiibo,11
Hadassa,11
Haitham,11
Halime,11
Hamad,11
Hanna-Laura,11
Hanne-Maaria,11
Heddy,11
Heli-Maaria,11
Helja,11
Hena,11
Henja,11
Henje,11
Hersi,11
Herta,11
Hibaaq,11
Hilary,11
Hirsi,11
Honey,11
Husam,11
Hymmi,11
Ida-Eveliina,11
Ida-Lina,11
Idiris,11
Ifeoluwa,11
Iimaan,11
Iina-Kaisa,11
Ilene,11
Ilon,11
Inanna,11
Inaria,11
Inkaliina,11
Isidora,11
Istar,11
Jaafar,11
Jacoba,11
Jade-Maria,11
Jaina,11
Jainaba,11
Jalal,11
Jalna,11
Jameel,11
Janira,11
Jedida,11
Jelissa,11
Jelmiina,11
Jemila,11
Jeminna,11
Jenissa,11
Jenni-Maaria,11
Jie,11
Joeliina,11
Joenna,11
Johan,11
Jonna-Kaisa,11
Joukontytär,11
Jovana,11
Juuli-Maria,11
Jyrintytär,11
Kaamos,11
Kaddy,11
Kaija-Helena,11
Kaija-Maija,11
Kaija-Sisko,11
Kaisla-Kerttu,11
Kaisu-Liisa,11
Kalinka,11
Kamel,11
Kanokwan,11
Kaori,11
Kataliina,11
Kata-Riina,11
Katelyn,11
Katjana,11
Katriine,11
Kirsi-Marie,11
Kirsti-Kaarina,11
Kornelia,11
Kosovare,11
Lanya,11
Laurina,11
Lay,11
Leea-Maria,11
Leimu,11
Leora,11
Lexi,11
Lidiya,11
Lilianne,11
Lillevi,11
Lippe,11
Liridona,11
Lisel,11
Lisi,11
Loren,11
Lotta-Leena,11
Lotus,11
Lovise,11
Lumme,11
Lyn,11
Lyudmyla,11
Madelyn,11
Magdalene,11
Mai-Leena,11
Margaux,11
Margeta,11
Maria-Emilia,11
Marice,11
Marida,11
Marieke,11
Marieta,11
Mari-Kaarina,11
Mariliisa,11
Mari-Sofia,11
Marja-Sinikka,11
Marjo-Hannele,11
Marthe,11
Marttina,11
Marwan,11
Masal,11
Mathiasdotter,11
Mazin,11
Meeri-Maria,11
Meirami,11
Melany,11
Melisse,11
Merli,11
Mia-Liisa,11
Mia-Riikka,11
Miia-Leena,11
Miina-Liisa,11
Milja-Emilia,11
Milka-Maria,11
Millicent,11
Minnaleena,11
Minnamaija,11
Miralda,11
Mirel,11
Mireya,11
Miriel,11
Mirika,11
Mirke,11
Mirlinda,11
Mirta,11
Miu,11
Mobina,11
Mojgan,11
Moona-Maria,11
Mostafa,11
Naile,11
Naomie,11
Narmin,11
Natalina,11
Nemo,11
Nermina,11
Nessi,11
Nghi,11
Nhan,11
Niamh,11
Nina-Johanna,11
Nina-Marie,11
Nina-Marika,11
Ning,11
Ninka,11
Nu,11
Nupel,11
Odilia,11
Oluchi,11
Onja,11
Oo,11
Ornella,11
Othman,11
Outi-Katariina,11
Outi-Maaria,11
Parvaneh,11
Paula-Riitta,11
Paz,11
Pentintytär,11
Phi,11
Pia-Christina,11
Piia-Johanna,11
Pirve,11
Priscila,11
Rai,11
Raija-Sisko,11
Raika,11
Raja,11
Ranim,11
Rasheed,11
Renáta,11
Riia-Liisa,11
Riikkamari,11
Riikka-Sisko,11
Riikka-Susanna,11
Rikuntytär,11
Riley,11
Rispa,11
Rital,11
River,11
Roosaliina,11
Roosa-Marja,11
Rosaline,11
Rosamari,11
Rozan,11
Rozerin,11
S,11
Sabrine,11
Sacdiyo,11
Sadiq,11
Saiga,11
Saija-Riitta,11
Saila-Maria,11
Sanam,11
Sandra-Maria,11
Saoirse,11
Sara-Maaria,11
Sari-Sisko,11
Sarla,11
Sasu,11
Sattar,11
Satu-Marika,11
Satu-Marjaana,11
Satu-Tuulia,11
Savu,11
Saya,11
Seema,11
Sennu,11
Sere,11
Serine,11
Shalini,11
Shana,11
Sharmila,11
Shatha,11
Shila,11
Shkurte,11
Shwan,11
Simon,11
Sinervo,11
Sini-Johanna,11
Sinipilvi,11
Sinituulia,11
Siret,11
Sirli,11
Sisu,11
Sitra,11
Somaya,11
Stigsdotter,11
Subhi,11
Suhuur,11
Sunny,11
Suvikukka,11
Suvi-Pilvi,11
Suweyda,11
Suzette,11
Szilvia,11
Taher,11
Tanjaana,11
Tarja-Anneli,11
Tarja-Sisko,11
Tawfik,11
Tehila,11
Temitope,11
Terella,11
Terhi-Tuulikki,11
Terttu-Kaarina,11
Theo,11
Tiia-Leena,11
Tiiamaria,11
Tiia-Marika,11
Tiia-Sofia,11
Tintin,11
Tittamari,11
Tonia,11
Tuba,11
Tuija-Maija,11
Tuomas,11
Tuula-Marjatta,11
Tuuli-Anna,11
Unaja,11
Valmu,11
Veanna,11
Viet,11
Viivu,11
Vilja-Tuulia,11
Walid,11
Warsame,11
Wava,11
Wendi,11
Werna,11
Wilma-Lotta,11
Yanina,11
Yasna,11
Young,11
Yuk,11
Yvonn,11
Zaid,11
Zaki,11
Aali,10
Aatos,10
Abdiqani,10
Abdisalan,10
Abdulkader,10
Abeer,10
Abiola,10
Abir,10
Adafiia,10
Adelmina,10
Adhiambo,10
Adiel,10
Afua,10
Agustina,10
Aiden,10
Aidi,10
Aila-Maria,10
Aino-Kaarina,10
Aino-Marjatta,10
Airut,10
Aishah,10
Aisling,10
Aja,10
Ajsa,10
Akiko,10
Aldi,10
Alfina,10
Alima,10
Alis,10
Alisi,10
Alysa,10
Amaalia,10
Amelina,10
Ameneh,10
Amica,10
Andrée,10
Ane,10
Anervo,10
Anielka,10
Anis,10
Anitha,10
Anjelica,10
Anna-Beata,10
Anna-Christina,10
Annada,10
Anna-Johanna,10
Annalina,10
Anna-Loviisa,10
Anna-Lovisa,10
Anna-Marjatta,10
Anna-Mia,10
Anna-Roosa,10
Anna-Rosa,10
Ann-Charlotta,10
Ann-Chatrine,10
Annemaj,10
Anne-Riikka,10
Anne-Sofia,10
Anne-Sophie,10
Anni-Maarit,10
Anni-Pauliina,10
Annlis,10
Anu-Riitta,10
Apolonia,10
Aqeel,10
Arbenita,10
Arezoo,10
Arezu,10
Arja-Helena,10
Arja-Terttu,10
Aro,10
Asel,10
Asena,10
Askontytär,10
Assia,10
Aunetta,10
Ayala,10
Ayten,10
Azhaar,10
Azhar,10
Batoul,10
Batul,10
Bela,10
Belén,10
Betul,10
Bilal,10
Bina,10
Bintu,10
Björk,10
Bora,10
Bozena,10
Bricella,10
Carmelita,10
Catarine,10
Caterine,10
Ceela,10
Célia,10
Chan,10
Charity,10
Cherie,10
Chisom,10
Clotilde,10
Concepcion,10
Connie,10
Consuelo,10
Csilla,10
Daina,10
Delaram,10
Delfina,10
Delina,10
Desiren,10
Dianne,10
Dicle,10
Dionne,10
Duha,10
Ece,10
Eeva-Johanna,10
Eeva-Maarit,10
Eevantytär,10
Eija-Helena,10
Eile,10
Eir,10
Eire,10
El,10
Ele,10
Elean,10
Eleia,10
Elfriede,10
Elisa-Maria,10
Elisha,10
Ella-Riikka,10
Elle-Sofia,10
Elli-Marja,10
Ellin,10
Elsi-Maria,10
Elspeth,10
Elssa,10
Elvi-Maria,10
Emad,10
Emma-Riina,10
Emme,10
Emmiliina,10
Emmi-Liina,10
Enas,10
Ennie,10
Erita,10
Erlinda,10
Erzsébet,10
Esin,10
Esmi,10
Esraa,10
Essie,10
Estefania,10
Eugénie,10
Eva-Maj,10
Eva-Sofia,10
Evely,10
Eve-Maria,10
Eweliina,10
Fadia,10
Fan,10
Fatemah,10
Fawzia,10
Fe,10
Femmi,10
Fiia-Maria,10
Fikrije,10
Firas,10
Flavia,10
Flor,10
Foos,10
Funda,10
Gay,10
Genia,10
Gennadjevna,10
Georgiana,10
Gergana,10
Ghislaine,10
Gigi,10
Greete,10
Grethel,10
Grigorjevna,10
Gullveig,10
Gunni-Maj,10
Gunn-Lis,10
Hà,10
Habiiba,10
Haboon,10
Hafidh,10
Hakima,10
Hamza,10
Hanadi,10
Hanna-Katriina,10
Hannantytär,10
Hannika,10
Hasti,10
Havva,10
Heidi-Hannele,10
Heidi-Johanna,10
Heli-Sisko,10
Helka-Maria,10
Helmi-Elisa,10
Heloise,10
Hermione,10
Hile,10
Hilkka-Leena,10
Hilli,10
Hilpa,10
Himmi,10
Hinriikka,10
Hodo,10
Hoodo,10
Husein,10
Ida-Annika,10
Idaliina,10
Ida-Liina,10
Iftin,10
Iidaliisa,10
Iida-Marja,10
Iina-Riikka,10
Iissa,10
Ilenna,10
Imma,10
Inés,10
Ingbritt,10
Inja,10
Inka-Liina,10
Íris,10
Isis,10
Ismontytär,10
Jacinta,10
Jadelle,10
Jan,10
Janea,10
Jannice,10
Jannie,10
Jehona,10
Jemimah,10
Jenna-Emilia,10
Jennamari,10
Jessa,10
Jevgenija,10
Joann,10
Jodie,10
Jonna-Marika,10
Jorunn,10
Jouki,10
Junita,10
Jusra,10
Jutta-Mari,10
Juunia,10
Kaisa-Helena,10
Kaisaliisa,10
Kalina,10
Kareniina,10
Karlsdotter,10
Karrar,10
Karwan,10
Kasimiira,10
Katjantytär,10
Katjusa,10
Katri-Elina,10
Kaukontytär,10
Kavita,10
Keea,10
Kertu,10
Kiida,10
Kimberley,10
Kirsimari,10
Konkordia,10
Kris,10
Kristiansdotter,10
Krystal,10
Kseniya,10
Laara,10
Laelia,10
Laini,10
Lane,10
Laulikki,10
Laventeli,10
Leene,10
Léna,10
Leontina,10
Liel,10
Lieu,10
Liina-Kaisa,10
Liisa-Maaria,10
Lilien,10
Liljen,10
Lina-Maria,10
Lintu,10
Lis-Beth,10
Lizbeth,10
Lizzie,10
Ljudmilla,10
Lore,10
Lua,10
Lucas,10
Lya,10
Lyubov,10
M,10
Maana,10
Madalena,10
Magdy,10
Maiia,10
Maija-Sofia,10
Maile,10
Maimu,10
Majda,10
Majid,10
Maj-Louise,10
Malisa,10
Manuella,10
Margo,10
Marguerita,10
Maria-Elisa,10
Maria-Katariina,10
Maria-Pia,10
Maribella,10
Marie-Ann,10
Marienna,10
Marili,10
Marilou,10
Marinette,10
Marites,10
Marja-Reetta,10
Marjo-Reetta,10
Marjoriina,10
Marjo-Rita,10
Marras,10
Marru,10
Mathea,10
Maurita,10
Mavis,10
Mayan,10
May-Gret,10
Mays,10
Meelika,10
Meili,10
Meiling,10
Meliida,10
Meltem,10
Memmu,10
Menja,10
Merica,10
Meri-Maija,10
Merissa,10
Meri-Tuulikki,10
Merja-Anneli,10
Miia-Johanna,10
Miia-Riina,10
Milagros,10
Mileah,10
Milla-Maija,10
Millariina,10
Milla-Roosa,10
Minja-Maria,10
Minna-Helena,10
Mirita,10
Miselle,10
Misha,10
Misla,10
Momo,10
Mona-Liisa,10
Mónika,10
Montserrat,10
Morgana,10
Mumbi,10
Mumtaaz,10
Mushtak,10
Mårtensdotter,10
Nabaa,10
Najlaa,10
Nanami,10
Nanda,10
Nasriin,10
Nefertiti,10
Nell,10
Nelli-Sofia,10
Nenni,10
Nerina,10
Nevena,10
Nevia,10
Nevin,10
Nigar,10
Nihal,10
Niina-Liisa,10
Niina-Maarit,10
Niina-Maija,10
Niloufar,10
Nina-Liisa,10
Ninel,10
Ninni-Maria,10
Nino,10
Nneka,10
Nooa,10
Noreen,10
Norna,10
Nunnu,10
Nuria,10
Nyima,10
Océane,10
Oihonna,10
Olimpia,10
Oluwakemi,10
Onnetar,10
Orkidea,10
Outa,10
Outi-Elina,10
Outi-Leena,10
Pauliine,10
Peninna,10
Pertta,10
Petunia,10
Pia-Carita,10
Pia-Helena,10
Pihla-Maaria,10
Pirjo-Helena,10
Primrose,10
Pui,10
Qader,10
Qi,10
Raghad,10
Rahim,10
Raile,10
Rajana,10
Ramadan,10
Raphaela,10
Rasmus,10
Regine,10
Reia,10
Reija-Leena,10
Reija-Riitta,10
Reijontytär,10
Ren,10
Reneé,10
Rey,10
Reyhan,10
Rhoda,10
Rianne,10
Riikka-Elina,10
Riina-Lotta,10
Romi,10
Roo,10
Roosa-Sofia,10
Rosabel,10
Roseline,10
Rosine,10
Routa,10
Rozalia,10
Rukia,10
Ruqiya,10
Ruslana,10
Ruwayda,10
Saamiya,10
Saana-Sofia,10
Saarai,10
Sadelma,10
Saia,10
Sakarintytär,10
Sakineh,10
Saliha,10
Sallamaarit,10
Sallariina,10
Salmo,10
Saman,10
Sanette,10
Sanna-Elina,10
Sanna-Helena,10
Sanna-Kaija,10
Sanneli,10
Sannimaria,10
Sanvi,10
Saraella,10
Saralotta,10
Sare,10
Sari-Minna,10
Satu-Leena,10
Satu-Marjut,10
Scarlet,10
Seida,10
Selamawit,10
Selvi,10
Semira,10
Senja-Maria,10
Serefiina,10
Serwaa,10
Sessi,10
Sevilla,10
Shamis,10
Shanna,10
Sheena,10
Shereen,10
Si,10
Sifa,10
Signild,10
Siia,10
Siida,10
Sin,10
Sini-Päivi,10
Sirilla,10
Siriporn,10
Sirpa-Helena,10
Sisko-Riitta,10
Snezhana,10
Sofié,10
Stacey,10
Sun,10
Sunná,10
Susanna-Maria,10
Suska,10
Svenja,10
Syrena,10
Tabea,10
Tahereh,10
Taija-Leena,10
Taija-Maria,10
Tarja-Maarit,10
Taru-Leena,10
Tasha,10
Tatsiana,10
Tawfeeq,10
Teila,10
Terésia,10
Terhi-Maria,10
Thai,10
Thamer,10
Théa,10
Thida,10
Tian,10
Tiera,10
Tiinakaisa,10
Tiinantytär,10
Tiivi,10
Tilia,10
Timja,10
Tonya,10
Tra,10
Tracey,10
Tulan,10
Tuula-Kaarina,10
Tyttö,10
Ulla-Christina,10
Ullastiina,10
Unia,10
Unna-Maria,10
Ursa,10
Valpori,10
Varja,10
Veda,10
Veera-Liisa,10
Veneda,10
Victorine,10
Viktória,10
Vili,10
Vilma-Liina,10
Vilma-Maria,10
Vilpiina,10
Virpi-Maria,10
Vlera,10
Wahida,10
Waltraud,10
Wan,10
Wilina,10
Wing,10
Winifred,10
Wivan,10
Yahye,10
Yllka,10
Yuna,10
Zakiya,10
Zohal,10
Zohreh,10
Zuhair,10
Aagot,9
Aaisha,9
Abdilahi,9
Abdirazak,9
Abdulgadir,9
Abdulla,9
Abdurahman,9
Adalmia,9
Adrianne,9
Afi,9
Afiifa,9
Afrin,9
Agne,9
Aïcha,9
Aika,9
Aila-Maija,9
Aili-Maria,9
Aiman,9
Aina-Ilona,9
Ainaz,9
Aino-Riikka,9
Airina,9
Aisa,9
Ajana,9
Akulina,9
Alaina,9
Aleina,9
Aleta,9
Allu,9
Almiira,9
Alvar,9
Ameera,9
Amit,9
Amparo,9
Anatolievna,9
Ancelica,9
Andelina,9
Andria,9
Anea,9
Angélique,9
Anikka,9
Anjali,9
Anna-Charlotta,9
Anna-Greetta,9
Annakatri,9
Anna-Kerttu,9
Anna-Marita,9
Annamarja,9
Anna-Marjaana,9
Annareeta,9
Anne-Birgitta,9
Anne-Carita,9
Anne-Louise,9
Ann-Helén,9
Anni-Katri,9
Anni-Roosa,9
Ann-Kristina,9
Annsofi,9
Annsofie,9
Anselina,9
Ansuliina,9
Antonie,9
Anu-Kaarina,9
Anuleena,9
Anu-Tuulia,9
Aqsa,9
Aranka,9
Arja-Kaarina,9
Arja-Maarit,9
Artemisia,9
Aruna,9
Asa,9
Asaad,9
Asantewaa,9
Asil,9
Atef,9
Auguste,9
Auma,9
Avery,9
Aviana,9
Avianna,9
Avrora,9
Bach,9
Bang,9
Bassam,9
Beatris,9
Bebe,9
Bee,9
Belen,9
Benedikte,9
Bengtsdotter,9
Berenice,9
Bess,9
Betsy,9
Bianka,9
Biljana,9
Birjetta,9
Birketta,9
Borbála,9
Bricilla,9
Britney,9
Bruna,9
Büsra,9
Castalia,9
Cat,9
Cecelia,9
Cecil,9
Celene,9
Céleste,9
Celestina,9
Célestine,9
Cennet,9
Cerys,9
Charita,9
Charles,9
Chatrina,9
Chidinma,9
Chiman,9
Christa-Maria,9
Christersdotter,9
Chrystal,9
Cilia,9
Claudette,9
Clea,9
Coral,9
Coralie,9
da,9
Dafne,9
Danita,9
Debra,9
Decirée,9
Dee,9
Deng,9
Deniza,9
Denize,9
Dinh,9
Duru,9
Editha,9
Edward,9
Edyta,9
Efe,9
Effie,9
Eija-Elina,9
Eijaliisa,9
Eija-Marja,9
Eila-Kaarina,9
Eila-Sisko,9
Eilidh,9
Elara,9
Eleanna,9
Eleanore,9
Eliel,9
Elinne,9
Ella-Leena,9
Elliana,9
Elsa-Sofia,9
Else-Marie,9
Emeliia,9
Emerald,9
Emmi-Elina,9
Emmi-Ilona,9
Emmi-Maaria,9
Emmi-Riina,9
Emy,9
Eneli,9
Enkeli,9
Enna-Sofia,9
Ennea,9
Ermira,9
Essa,9
Essi-Mari,9
Estrella,9
Eufrosyyne,9
Eva-Karin,9
Eva-Lis,9
Evana,9
Eva-Stiina,9
Evette,9
Ezinne,9
F.,9
Fanni-Maria,9
Farrah,9
Fereshta,9
Firdaus,9
Florije,9
Folashade,9
Fotini,9
Francis,9
Franseska,9
Frederica,9
Furaha,9
Gala,9
Genet,9
Ghazi,9
Giuseppina,9
Gungerd,9
Gwendoline,9
Göransdotter,9
Haije,9
Hajnalka,9
Hanna-Kristiina,9
Hanne-Kaisa,9
Hanne-Riikka,9
Hanni-Mari,9
Harmony,9
Haru,9
Hedie,9
Heide,9
Heidi-Marie,9
Heile,9
Heini-Maaria,9
Heleen,9
Heli-Anneli,9
Heli-Kristiina,9
Helmi-Emilia,9
Helmimaria,9
Helmi-Orvokki,9
Helve,9
Henni-Maria,9
Henri,9
Hento,9
Herdis,9
Hermina,9
Hertta-Maria,9
Husham,9
Hymni,9
Idalmiina,9
Iida-Juulia,9
Iine,9
Iise,9
Ijeoma,9
Ilia,9
Ilja,9
Iloisa,9
Immikki,9
Imogen,9
Ina-Sofia,9
Indy,9
Inese,9
Ingá,9
Ingel,9
Inker-Anni,9
Inki,9
Inna-Maria,9
Iqlas,9
Irana,9
Ireeni,9
Irjaliisa,9
Isak,9
Ise,9
Iveta,9
Izel,9
J,9
Jaana-Riitta,9
Jamil,9
Janiitta,9
Janja,9
Janni-Mari,9
Janni-Maria,9
Jaroslava,9
Jasmiine,9
Jasmiitta,9
Jassi,9
Jefimia,9
Jenisa,9
Jenna-Marika,9
Jenni-Juulia,9
Jenniliisa,9
Jennimaria,9
Jesica,9
Jian,9
Jiang,9
Jihan,9
Jiyan,9
Joel,9
Joelle,9
Jonna-Juulia,9
Josanna,9
Jose,9
Joselin,9
Juljaana,9
Juta,9
Jyoti,9
Kadir,9
Kaie,9
Kaija-Maria,9
Kaisamaija,9
Kaisu-Maria,9
Kalevi,9
Kalpana,9
Kamilia,9
Kani,9
Katre,9
Katri-Leena,9
Katri-Mari,9
Kendi,9
Ketlin,9
Kettu,9
Khadidja,9
Khalaf,9
Khalida,9
Khatera,9
Kimia,9
Kiri,9
Kirsti-Maija,9
Kirsti-Maria,9
Klavdia,9
Kobra,9
Konstantinovna,9
Kreetta-Liisa,9
Krispina,9
Krista-Maaria,9
Käpy,9
Lady,9
Lamija,9
Lamores,9
Laulu,9
Laurana,9
Laureline,9
Laurette,9
Lava,9
Leelo,9
Lenina,9
Lenni,9
Ler,9
Levi,9
Leylo,9
Lie,9
Liisa-Marie,9
Lilah,9
Liljana,9
Lilli-Maria,9
Lilou,9
Lina-Lotta,9
Lindis,9
Linni,9
Lisabet,9
Lisabeth,9
Lis-Maj,9
Lissa,9
Livi,9
Loa,9
Lovelia,9
Lubov,9
Lula,9
Lumie,9
Lumiel,9
Lumi-Marja,9
Luminita,9
Lumi-Sofia,9
Lumitähti,9
Lycka,9
Lynda,9
Lynette,9
Maame,9
Maarin,9
Maarit-Hannele,9
Maaritta,9
Madeliina,9
Madelina,9
Madiha,9
Magdalen,9
Magdolna,9
Mahabad,9
Mahnoor,9
Maijariitta,9
Maijuli,9
Maiju-Liisa,9
Maike,9
Mailikki,9
Maisi,9
Makena,9
Mako,9
Mala,9
Malinda,9
Mandelina,9
Margrete,9
Maria-Christina,9
Maria-Johanna,9
Maria-Kaarina,9
Maria-Karoliina,9
Marie-Charlotte,9
Marieela,9
Marijanne,9
Mari-Kristiina,9
Marilena,9
Marilia,9
Mari-Lotta,9
Marin,9
Mari-Pauliina,9
Mari-Sofi,9
Marja-Lisa,9
Marja-Tuulia,9
Marjeta,9
Marjo-Helena,9
Marjoriikka,9
Marliina,9
Marlis,9
Martta-Liisa,9
Marua,9
Marwah,9
Masuma,9
Matilta,9
Meeria,9
Mehri,9
Mehtap,9
Meretta,9
Meri-Anna,9
Meribel,9
Meri-Ellen,9
Meri-Maria,9
Meri-Sisko,9
Meritähti,9
Merja-Sisko,9
Merjo,9
Meseret,9
Mia-Maaria,9
Michéle,9
Midenette,9
Miiju,9
Miina-Mari,9
Miisu,9
Mikaéla,9
Miléa,9
Milja-Sofia,9
Milla-Lotta,9
Milla-Riitta,9
Milla-Sofia,9
Mimia,9
Minka-Maaria,9
Minka-Maria,9
Minnakaisa,9
Minttu-Maari,9
Mire,9
Miriikka,9
Mirka-Leena,9
Moalim,9
Mst,9
Muslim,9
Märit,9
Naja,9
Nalin,9
Namfon,9
Naseer,9
Naser,9
Nashaad,9
Neea-Sofia,9
Neemi,9
Neomi,9
Nergis,9
Niklas,9
Nikolai,9
Nikoleta,9
Nil,9
Nilay,9
Noriko,9
Nuppu-Maria,9
Nuutti,9
Okariina,9
Oleksandra,9
Oona-Lotta,9
Oona-Mari,9
Ora,9
Orvo,9
Outi-Maija,9
Palma,9
Panagiota,9
Paolina,9
Paulintytär,9
Petra-Pauliina,9
Petra-Sofia,9
Petterintytär,9
Phan,9
Pia-Kristina,9
Pia-Lena,9
Pia-Riikka,9
Pia-Sisko,9
Piki,9
Pirjo-Kaarina,9
Pisara,9
Polly,9
Puja,9
Päivi-Johanna,9
Qaali,9
Qin,9
Que,9
Racheal,9
Rafal,9
Rafif,9
Rahime,9
Rahmah,9
Raia,9
Raihana,9
Raija-Maija,9
Rasa,9
Raune,9
Rawaa,9
Renu,9
Rhiannon,9
Riika-Maria,9
Riikkaleena,9
Ritaj,9
Riti,9
Riya,9
Roihu,9
Ronak,9
Rosanda,9
Rosa-Sofia,9
Roselyn,9
Róza,9
Ruqayah,9
Saana-Maaria,9
Saanvi,9
Saara-Emilia,9
Sabri,9
Saidi,9
Saime,9
Sainab,9
Sakariina,9
Sakuntytär,9
Salla-Riina,9
Samatha,9
Samiro,9
Sanella,9
Sang,9
Sanije,9
Sannaliina,9
Sanna-Sisko,9
Sara-Juulia,9
Saranya,9
Sara-Sofie,9
Sariella,9
Sari-Marjut,9
Saron,9
Saru,9
Sassa,9
Satu-Riitta,9
Sau,9
Sawda,9
Seija-Sinikka,9
Seleste,9
Selima,9
Seralia,9
Shahd,9
Shahed,9
Shaker,9
Shara,9
Shiloh,9
Sihem,9
Siiri-Maija,9
Sikri,9
Silja-Maaria,9
Sinianna,9
Sini-Helmi,9
Sini-Mari,9
Siobhan,9
Sisilia,9
Sissy,9
Skyla,9
Solfrid,9
Song,9
Soumia,9
Srijana,9
Stéphanie,9
Suaad,9
Suchada,9
Suela,9
Sulaiman,9
Sulina,9
Susse,9
Suvi-Anne,9
Suvi-Juulia,9
Sveta,9
Synneve,9
Tabarak,9
Tabarek,9
Tahir,9
Tahmina,9
Taija-Tuulia,9
Taina-Liisa,9
Taina-Maija,9
Taina-Maria,9
Taisiia,9
Tamana,9
Tamar,9
Tamila,9
Tani,9
Tanisha,9
Tarja-Maija,9
Tarja-Terttu,9
Tarja-Tuulia,9
Tea-Tuulia,9
Teijontytär,9
Teo,9
Teona,9
Tepa,9
Tha,9
Tham,9
Thidarat,9
Thoa,9
Thuc,9
Tiia-Emilia,9
Tiia-Lotta,9
Tiia-Noora,9
Tiiariina,9
Tiisa,9
Tímea,9
Tini,9
Torsdotter,9
Touko,9
Tuula-Leena,9
Tuula-Mari,9
Ulla-Stiina,9
Usman,9
Valérie,9
Valotar,9
Vaulikki,9
Viija,9
Viive,9
Vila,9
Vilmalotta,9
Virginie,9
Wanida,9
Wasana,9
Wia,9
William,9
Win,9
Winter,9
Wivian,9
Xena,9
Xi,9
Xia,9
Xing,9
Xinyi,9
Yaren,9
Yasaman,9
Yasser,9
Yesim,9
Yetunde,9
Yoanna,9
Yumna,9
Zaira,9
Zakaria,9
Zaman,9
Zawadi,9
Zaya,9
Zeina,9
Zeliha,9
Zenia,9
Zia,9
Ziba,9
Zora,9
Zuzana,9
Aamos,8
Abdinur,8
Abdu,8
Abdulhussein,8
Abdulwahid,8
Abiodun,8
Abosede,8
Abril,8
Abuukar,8
Achol,8
Adeele,8
Adelee,8
Adesuwa,8
Adiela,8
Adiina,8
Afsana,8
Agnese,8
Agnessa,8
Ahmed-Nur,8
Aïda,8
Aija-Mari,8
Ainhoa,8
Aino-Olivia,8
Ainur,8
Ainut,8
Aiyana,8
Ajna,8
Aksinja,8
Aku,8
Akustiina,8
Akvilina,8
Al,8
Alaska,8
Aldina,8
Aliia,8
Alila,8
Allie,8
Ally,8
Alma-Sofia,8
Alsu,8
Alyaa,8
Amada,8
Aman,8
Amar,8
Amaryllis,8
Amelii,8
Amenah,8
Aminat,8
Amita,8
Amma,8
Amporn,8
