Etunimi,Lukumäärä
Milla-Kaisa,7
Milla-Marika,7
Milla-Marja,7
Minel,7
Mini,7
Minka-Maria,7
Minnakaisa,7
Minna-Sofia,7
Mirana,7
Miria,7
Mirja-Helena,7
Mirsada,7
Mirtta,7
Mirva-Leena,7
Misla,7
Mita,7
Momo,7
Mona-Carita,7
Mst.,7
Märit,7
Najia,7
Najiba,7
Nanna-Maria,7
Nanu,7
Nara,7
Narjes,7
Natasja,7
Nathali,7
Nea-Julia,7
Neemi,7
Nelli-Emilia,7
Nesrine,7
Nevea,7
Neyla,7
Nihaal,7
Niina-Riitta,7
Nikoleta,7
Nilofar,7
Niloofar,7
Nina-Kristiina,7
Noémie,7
Noora-Maija,7
Nupel,7
Oana,7
Olsa,7
Olta,7
Oluchi,7
Orathai,7
Otilia,7
Outa,7
Outi-Kaarina,7
Paiju,7
Palina,7
Palma,7
Parwin,7
Pervin,7
Phung,7
Pia-Christine,7
Pia-Hannele,7
Pia-Lisa,7
Piamaria,7
Pia-Marika,7
Piialiisa,7
Piia-Susanna,7
Piisku,7
Ping,7
Pinja-Riina,7
Pirjo-Kaarina,7
Polly,7
Princesse,7
Priscila,7
Pui,7
Puja,7
Päivi-Hannele,7
Päivi-Kristiina,7
Päivä,7
Queen,7
Raaho,7
Raama,7
Rafaella,7
Rafal,7
Rafia,7
Raija-Helena,7
Raija-Maija,7
Raqiya,7
Rashmi,7
Rasmus,7
Rattanaporn,7
Raune,7
Rayana,7
Reetta-Sofia,7
Ren,7
Riika-Mari,7
Riikka-Kaisa,7
Riikkaliina,7
Riikka-Marja,7
Riinamari,7
Riitta-Hannele,7
Riittamaija,7
Riley,7
River,7
Riya,7
Roma,7
Ronela,7
Roona,7
Roosaliina,7
Roosa-Liina,7
Roosa-Liisa,7
Rosmariini,7
Rosveig,7
Ru,7
Ruqia,7
Ruslana,7
Saana-Maaria,7
Saana-Maarit,7
Saania,7
Sacha,7
Sada,7
Sadije,7
Safija,7
Safiye,7
Saija-Maarit,7
Saijamari,7
Saija-Mari,7
Saija-Riina,7
Saika,7
Sakura,7
Salla-Reetta,7
Samiiro,7
Sanam,7
Sanna-Katriina,7
Sannariikka,7
Sanni-Marja,7
Sanra,7
Santa,7
Sarafiina,7
Sara-Leena,7
Saraliina,7
Sari-Elina,7
Sari-Maaria,7
Sari-Tiina,7
Saru,7
Sassa,7
Satu-Anna,7
Satu-Anne,7
Satu-Anneli,7
Satumaija,7
Satu-Sirkku,7
Sazan,7
Seham,7
Seher,7
Selamawit,7
Senja-Maria,7
Serin,7
Sevdije,7
Sevil,7
Sevim,7
Shadan,7
Shalini,7
Shekinah,7
Shelan,7
Sheri,7
Shler,7
Shno,7
Shu,7
Sievi,7
Sigrun,7
Sikri,7
Singa,7
Sini-Elina,7
Sini-Helmi,7
Sini-Kristiina,7
Sini-Orvokki,7
Sini-Pauliina,7
Sinituulia,7
Sirkku-Marja,7
Sirkku-Sisko,7
Sissy,7
Siu,7
Sivan,7
Sofia-Emilia,7
Solweig,7
Songül,7
Sonja-Sofia,7
Sowda,7
Sudarat,7
Sukeina,7
Sumaia,7
Suvi-Sirkku,7
Tabea,7
Taina-Leena,7
Taissia,7
Tanja-Leena,7
Tanja-Marika,7
Tanja-Riitta,7
Tanja-Tuulia,7
Tarja-Kaarina,7
Tarja-Terttu,7
Tarja-Tuulia,7
Taru-Maaria,7
Taru-Tuulikki,7
Tasha,7
Teia,7
Teo,7
Teona,7
Terhi-Leena,7
Terttu-Maija,7
Thanaporn,7
Théa,7
Thida,7
Thordis,7
Tiera,7
Tieu,7
Tigist,7
Tiia-Kaisa,7
Tiia-Liina,7
Tiiariina,7
Tiina-Johanna,7
Tiinamaria,7
Tilia,7
Tinja-Maria,7
Tintin,7
Tracey,7
Trang,7
Trinity,7
Tuija-Helena,7
Tuija-Sisko,7
Tuong,7
Tuulimaria,7
Ulrike,7
Unna-Maria,7
Urpu-Liisa,7
Uzma,7
Valmire,7
Vann,7
Varja,7
Viivi-Tuulia,7
Virve-Liisa,7
Viyan,7
Volha,7
Wasan,7
Wia,7
Widad,7
Wieslawa,7
Winona,7
Xue,7
Yaiza,7
Yamila,7
Yesim,7
Yvonn,7
Zaina,7
Zarife,7
Zeena,7
Zenia,7
Zineb,7
Zuhra,7
Aamino,6
Aarya,6
Abshiro,6
Adelé,6
Adelei,6
Adelheid,6
Adesuwa,6
Adrienn,6
Adrina,6
Aeshah,6
Afrah,6
Afroditi,6
Agnese,6
Agnete,6
Agustina,6
Aïda,6
Aija-Sisko,6
Aikku,6
Aila-Sisko,6
Aiman,6
Aimée,6
Aino-Ellen,6
Aino-Kaija,6
Aino-Kerttu,6
Aino-Olivia,6
Aino-Tuulia,6
Ainur,6
Airah,6
Ajlin,6
Aleftina,6
Alejna,6
Aliana,6
Aliisia,6
Alis,6
Allu,6
Alysa,6
Amaani,6
Ambika,6
Amelié,6
Amen,6
Ana-Maria,6
Ananya,6
Anat,6
Andriana,6
Anduena,6
Ane,6
Aniisa,6
Anikó,6
Anjelica,6
Anjuli,6
Anjuska,6
Anna-Charlotta,6
Anna-Elena,6
Anna-Eliisa,6
Annaelina,6
Anna-Kaisu,6
Anna-Olivia,6
Annarosa,6
Anna-Sophie,6
Anna-Ulla,6
Ann-Chatrine,6
Anne-Christina,6
Anne-Lie,6
Ann-Elisabeth,6
Anne-Maiju,6
Anne-Margit,6
Anne-Sophie,6
Ann-Gerd,6
Ann-Helén,6
Anni-Erika,6
Anni-Veera,6
Annsofi,6
Annsofie,6
Annuli,6
Anrika,6
Ansaar,6
Ansu,6
Anton,6
Antoniina,6
Anu-Hannele,6
Anu-Helena,6
Anukaisa,6
Anushka,6
Apinya,6
Arbnora,6
Archana,6
Arja-Anneli,6
Arja-Hannele,6
Arjeta,6
Armita,6
Arnevi,6
Aro,6
Arra,6
Aryan,6
Asa,6
Asenat,6
Asiyah,6
Asmita,6
Asmo,6
Asta-Maria,6
Atefa,6
Atefeh,6
Auli-Marja,6
Aureelia,6
Aveline,6
Avena,6
Aviana,6
Ayaat,6
Ayna,6
Ayomide,6
Ayten,6
Azeb,6
Azemine,6
Azin,6
Badria,6
Bahrije,6
Bailey,6
Banu,6
Bara,6
Béa,6
Bei,6
Bela,6
Belen,6
Benedicte,6
Benjamin,6
Beritan,6
Beth,6
Bianka,6
Birge,6
Birgitt,6
Birita,6
Bishaaro,6
Bitja,6
Blerona,6
Boglárka,6
Brielle,6
Britten,6
Burcu,6
Bärbel,6
Calista,6
Candy,6
Carly,6
Cathrina,6
Cati,6
Catina,6
Cecile,6
Celena,6
Cessa,6
Ceyda,6
Charina,6
Charity,6
Chaweewan,6
Cilia,6
Cinna,6
Claudine,6
Con,6
Daniéla,6
Danijela,6
Danya,6
Dayana,6
Deanna,6
Deepa,6
Deepika,6
Dega,6
Delaram,6
Delfina,6
Dene,6
Desireé,6
Despina,6
Devi,6
Diman,6
Diora,6
Diyana,6
Dominica,6
Donata,6
Dong,6
Doruntina,6
Duru,6
Dzenana,6
Edyta,6
Eemil,6
Eeva-Johanna,6
Eeva-Katri,6
Eija-Hannele,6
Eija-Mari,6
Eija-Riikka,6
Eija-Riina,6
Eira-Liisa,6
Ekhlas,6
Eldina,6
Eleftheria,6
Eleia,6
Eleri,6
Elfete,6
Elfi,6
Elianna,6
Eliisabet,6
Eliona,6
Elisha,6
Eljesa,6
Elka,6
Ella-Ilona,6
Ella-Marie,6
Ella-Marja,6
Ella-Reetta,6
Ellenoora,6
Ellenor,6
Elliana,6
Ellianna,6
Elli-Maaria,6
Elliroosa,6
Elna-Maria,6
Elouise,6
Else-Mai,6
Else-Mari,6
Elspeth,6
Elsy,6
Eme,6
Emiliana,6
Emma-Emilia,6
Emma-Ilona,6
Emma-Olivia,6
Emma-Stiina,6
Emma-Tuulia,6
Emmi-Emilia,6
Emmi-Ilona,6
Emmi-Juulia,6
Emminoora,6
Emmi-Roosa,6
Eneli,6
Enesa,6
Eni,6
Enni-Olivia,6
Eshal,6
Essi-Ilona,6
Eva-Helena,6
Eva-Karin,6
Eva-Kristiina,6
Eva-Lis,6
Evanna,6
Eva-Sofia,6
Evette,6
Eylem,6
Ezra,6
Fabienne,6
Fadima,6
Fadwa,6
Fahrije,6
Fanniina,6
Farduus,6
Farhat,6
Faria,6
Farima,6
Farjana,6
Faten,6
Fatha,6
Fazile,6
Feryal,6
Fiorella,6
Flavia,6
Fouzia,6
Fowzia,6
Frieda,6
Funda,6
Gabi,6
Gala,6
Gali,6
Garita,6
Georgeta,6
Georgiana,6
Ghada,6
Golnaz,6
Gracia,6
Graciela,6
Gretchen,6
Hadassah,6
Hafida,6
Hafiza,6
Haifa,6
Hajrije,6
Halala,6
Halima-Sadia,6
Hamsa,6
Haniin,6
Hanna-Kerttu,6
Hanna-Leea,6
Hannelore,6
Hanne-Maaria,6
Harriette,6
Haru,6
Hawra,6
Heda,6
Heidi-Kristiina,6
Heini-Leena,6
Helfrid,6
Heljä-Marja,6
Helmi-Marja,6
Helve,6
Hena,6
Hend,6
Henna-Julia,6
Henna-Lotta,6
Henna-Maaret,6
Henna-Tuulia,6
Henni-Sofia,6
Herta,6
Heta-Mari,6
Hilda-Mari,6
Hile,6
Hilkka-Helena,6
Hilla-Maija,6
Hilla-Sofia,6
Homaira,6
Honya,6
Hugo,6
Ianina,6
Ida-Riikka,6
Ida-Roosa,6
Ihsan,6
Iida-Alina,6
Iida-Leena,6
Iidaliisa,6
Iidalotta,6
Iida-Riikka,6
Iidasofia,6
Iila,6
Iina-Elina,6
Iina-Julia,6
Iina-Liisa,6
Ilaria,6
Ilhaam,6
Ilin,6
Imen,6
Immaculee,6
Inga-Leena,6
Inga-Riitta,6
Inka-Julia,6
Inne,6
Inu,6
Ipek,6
Irén,6
Irja-Riitta,6
Isa-Erika,6
Isa-Lotta,6
Iuliana,6
Ivetta,6
Jaana-Helena,6
Jaana-Kaarina,6
Jaana-Leena,6
Jaana-Sisko,6
Jacinta,6
Jadelin,6
Jadella,6
Jadena,6
Jalna,6
Jan,6
Janeta,6
Janna-Juulia,6
Jannamari,6
Janni-Maria,6
Jaqueline,6
Jarona,6
Jemimah,6
Jenia,6
Jenna-Jasmin,6
Jenna-Leena,6
Jenna-Maarit,6
Jenni-Annika,6
Jenny-Mari,6
Jenny-Marie,6
Jesica,6
Jeva,6
Jianna,6
Jiyan,6
Jody,6
Joel,6
Joelle,6
Johannes,6
Jonita,6
Joselin,6
Jule,6
Julian,6
Julieta,6
Julius,6
Jutta-Emilia,6
Kadriye,6
Kaija-Maria,6
Kaislakerttu,6
Kaisu-Maria,6
Kajal,6
Kaniz,6
Kariitta,6
Karli,6
Karmel,6
Katelyn,6
Kathrina,6
Kathrine,6
Kati-Helena,6
Kati-Maaria,6
Kati-Marika,6
Katja-Riina,6
Katre,6
Kauri,6
Kazhal,6
Keisha,6
Kerttu-Leena,6
Ketlin,6
Ketsia,6
Keyf,6
Khadiija,6
Khanittha,6
Khatira,6
Kimi,6
Kiri,6
Kirsi-Johanna,6
Kirsi-Minna,6
Kit,6
Kita,6
Klára,6
Kousar,6
Krista-Maaria,6
Krista-Mari,6
Kärt,6
Lai,6
Lam,6
Laura-Maaria,6
Lauramaija,6
Laurel,6
Lea-Maarit,6
Leena-Kaija,6
Leene,6
Leida,6
Leila-Marja,6
Lelia,6
Léna,6
Leonia,6
Liisa-Helena,6
Lilah,6
Liliann,6
Lilianne,6
Lilja-Aurora,6
Lilja-Mari,6
Lilje,6
Lilka,6
Lindis,6
Lindsay,6
Linni,6
Loren,6
Lotta-Karoliina,6
Lotta-Riikka,6
Lottariina,6
Lubov,6
Lucille,6
Lujain,6
Lumililja,6
Lumturije,6
Luula,6
Lynda,6
Maayan,6
Madelyn,6
Madhu,6
Madlena,6
Mahdieh,6
Mahmuda,6
Maija-Anneli,6
Maija-Katariina,6
Maija-Riina,6
Mai-Leena,6
Maisi,6
Maisun,6
Maja-Stina,6
Maj-Louise,6
Maj-Viol,6
Malalai,6
Malaz,6
Malyuun,6
Mame,6
Mandeep,6
Manel,6
Manon,6
Máret,6
Marga,6
Margret,6
Maria-Theresa,6
Marie-Sofie,6
Marie-Therese,6
Mari-Katriina,6
Mari-Mia,6
Mario,6
Marivic,6
Marja-Liisi,6
Marjo-Kristiina,6
Marjoriina,6
Marjuska,6
Markitta,6
Marley,6
Marras,6
Masa,6
Masooma,6
Masume,6
Mavis,6
Maysoon,6
Mayuree,6
Meetta,6
Meklit,6
Melda,6
Meline,6
Mélissa,6
Melitta,6
Meliza,6
Meltem,6
Merelle,6
Mergime,6
Merica,6
Merida,6
Meri-Ellen,6
Meriina,6
Meri-Maria,6
Merja-Maija,6
Mervi-Liisa,6
Meseret,6
Mevlude,6
Mia-Emilia,6
Mia-Johanna,6
Mia-Kristiina,6
Mia-Lisa,6
Mia-Maaria,6
Michella,6
Mida,6
Mielo,6
Miia-Maaret,6
Miia-Marja,6
Miiju,6
Miina-Maija,6
Miira-Maria,6
Miisu,6
Mikaella,6
Mikayla,6
Milagros,6
Mila-Marie,6
Milanna,6
Mila-Sofia,6
Militsa,6
Militza,6
Milja-Maija,6
Millamaari,6
Minna-Katriina,6
Minna-Lotta,6
Minna-Marjut,6
Minna-Riina,6
Minnariitta,6
Minttumaari,6
Minttu-Maari,6
Mira-Bella,6
Mirah,6
Mira-Tuulia,6
Mire,6
Mirika,6
Mirja-Sisko,6
Mirje,6
Mirva-Riitta,6
Mirvete,6
Misha,6
Misk,6
Montaha,6
Most,6
Mozhgan,6
Muriel,6
Muwada,6
Nabeela,6
Nabiha,6
Nadeen,6
Nadifo,6
Nadiia,6
Nadina,6
Nahal,6
Naiima,6
Naiimo,6
Nailia,6
Namfon,6
Nanika,6
Nashmil,6
Natalina,6
Nava,6
Naw,6
Nay,6
Nea-Lotta,6
Nea-Nora,6
Nehal,6
Nelli-Maaria,6
Nelli-Mari,6
Nergis,6
Nesa,6
Nevena,6
Nevin,6
Nidal,6
Niinamari,6
Niina-Susanna,6
Nina-Carita,6
Nina-Kaisa,6
Ninamari,6
Nina-Susanna,6
Ninel,6
Nittaya,6
Noëlle,6
Noemie,6
Noha,6
Nooa,6
Noora-Elina,6
Noora-Kaisa,6
Noova,6
Nor,6
Nora-Emilia,6
Norna,6
Nuna,6
Nurije,6
Nuua,6
Nuutti,6
Omaima,6
Omelia,6
Omolola,6
Oona-Ilona,6
Oona-Roosa,6
Orawan,6
Othilia,6
Outi-Maarit,6
Outi-Sisko,6
Palwasha,6
Panagiota,6
Panja,6
Paria,6
Parinaz,6
Paula-Sisko,6
Paulette,6
Peetra,6
Pegah,6
Pernille,6
Petra-Leena,6
Petranella,6
Petriikka,6
Pia-Anneli,6
Pia-Lotta,6
Pia-Maaria,6
Pia-Maija,6
Pia-Tiina,6
Piia-Leena,6
Piia-Riina,6
Piltti,6
Pinja-Emilia,6
Pinja-Sofia,6
Pippi,6
Pirjoliisa,6
Pirkko-Sisko,6
Pooja,6
Qadra,6
Raho,6
Raia,6
Raida,6
Raile,6
Raine,6
Raisa-Maria,6
Raluca,6
Rasa,6
Rawda,6
Raz,6
Razieh,6
Reini,6
Renas,6
Rhoda,6
Rianne,6
Rica,6
Rihana,6
Riikka-Liina,6
Riikkamaria,6
Riina-Maaria,6
Riittakaisa,6
Riku,6
Rio,6
Ritaaj,6
Ritva-Helena,6
Ritva-Kaarina,6
Ritva-Sisko,6
Robina,6
Roghayeh,6
Ronahi,6
Ronna,6
Rosali,6
Rosaline,6
Rosa-Sofia,6
Ros-Britt,6
Rose-Maria,6
Roxanna,6
Roz,6
Rumejsa,6
Ruqaya,6
Saado,6
Saamia,6
Saara-Liina,6
Sabella,6
Sadan,6
Sade-Helmi,6
Sadetta,6
Saidi,6
Saija-Sisko,6
Sanae,6
Sanette,6
Sanna-Karoliina,6
Sanna-Katri,6
Sanna-Maaret,6
Sanna-Susanna,6
Sanna-Tiina,6
Sanni-Lotta,6
Sannukka,6
Sara-Annika,6
Sarafina,6
Saralotta,6
Saranya,6
Saraswati,6
Sare,6
Sari-Päivi,6
Saron,6
Satumari,6
Satumarja,6
Satu-Sofia,6
Satu-Tiina,6
Sebahate,6
Sebastian,6
Seile,6
Seli,6
Seline,6
Semina,6
Serine,6
Sevin,6
Shabana,6
Shafiqa,6
Shaida,6
Shakiba,6
Sharareh,6
Sharona,6
Shereen,6
Sheryl,6
Shiloh,6
Shkurta,6
Shrijana,6
Shruti,6
Shyhrete,6
Siana,6
Siina-Maria,6
Siira,6
Sini-Annika,6
Sini-Emilia,6
Sini-Säde,6
Sinivuokko,6
Sipi,6
Sipriina,6
Sire,6
Sirianna,6
Sirkka-Marja,6
Sirkka-Riitta,6
Sirle,6
Sirpa-Anneli,6
Sirpa-Maarit,6
Sirri,6
Sisko-Inkeri,6
Sneha,6
Snejana,6
Snezana,6
Soila-Maria,6
Soili-Marja,6
Solmaz,6
Somaia,6
Somjai,6
Soukaina,6
Sousan,6
Sri,6
Sukeyna,6
Sulevi,6
Sumayyah,6
Suni,6
Supattra,6
Supriya,6
Susa-Maria,6
Sushma,6
Susy,6
Suvi-Kaarina,6
Suvi-Liisa,6
Suvimarja,6
Sviatlana,6
Swati,6
Tahera,6
Taica,6
Taija-Liisa,6
Taina-Maria,6
Taisiya,6
Taja,6
Tamina,6
Tanisha,6
Tanja-Lotta,6
Tanja-Maaria,6
Taru-Liisa,6
Taru-Maarit,6
Taslima,6
Tau,6
Taylor,6
Teija-Maria,6
Teija-Tuulia,6
Tenna,6
Terhi-Maaria,6
Terttu-Leena,6
Terttu-Marja,6
Thai,6
Theres,6
Thindra,6
Tiamaria,6
Tia-Tuulia,6
Tiia-Emilia,6
Tiia-Pauliina,6
Tiia-Sisko,6
Tiina-Annukka,6
Tiina-Hannele,6
Tiina-Maaria,6
Tiina-Tuulikki,6
Tiivi,6
Tina-Marie,6
Tinet,6
Titta-Liisa,6
Titvi,6
Tiu,6
Tiuhti,6
Tua-Maria,6
Tuija-Tiina,6
Tuiti,6
Tulikukka,6
Tuula-Marita,6
Tuuli-Sofia,6
Tytti-Leena,6
Tytti-Lotta,6
Tytti-Maaria,6
Tyty,6
Ulla-Elina,6
Ullamaria,6
Ulla-Marita,6
Ullastiina,6
Ulla-Stiina,6
Ullica,6
Ulyana,6
Umme,6
Unnukka,6
Uyen,6
Vahida,6
Vailet,6
Valérie,6
Vandana,6
Vanna,6
Vanya,6
Vasiliki,6
Veda,6
Veeda,6
Victoire,6
Viida,6
Viija,6
Viivi-Emilia,6
Vila,6
Vilja-Maaria,6
Vilma-Liisa,6
Vilmalotta,6
Vilma-Riina,6
Virpi-Marja,6
Virva-Leena,6
Vitalina,6
Vivi-Anne,6
Vladlena,6
Vuokko-Leena,6
Wah,6
Waraporn,6
Wenny,6
Wiam,6
Wida,6
Wiliina,6
Wivan,6
Wiveca,6
Wivi-Ann,6
Xena,6
Yang,6
Yaren,6
Yin,6
Yodit,6
Yohanna,6
Yuliana,6
Zahira,6
Zaman,6
Zinah,6
Zinat,6
Zoha,6
Zubaida,6
Zuhur,6
Aada-Lotta,5
Aagot,5
Aaminah,5
Aani,5
Aarohi,5
Aaron,5
Aasha,5
Aasia,5
Abegail,5
Abida,5
Achai,5
Achol,5
Adafiia,5
Adaline,5
Ada-Lotta,5
Adaora,5
Adeleine,5
Adelisa,5
Adelmiina,5
Adiel,5
Adisa,5
Adonika,5
Adwoa,5
Afsana,5
Agafia,5
Agapi,5
Aikaterini,5
Aima,5
Aino-Kaisla,5
Ainomarja,5
Aira-Maria,5
Airut,5
Aishe,5
Aive,5
Ajshe,5
Aki,5
Albena,5
Aleina,5
Alek,5
Aleta,5
Alette,5
Alfrida,5
Aliah,5
Alide,5
Aliisi,5
Aliona,5
Alma-Sofia,5
Aluel,5
Alviira,5
Alyona,5
Amandeep,5
Ameliia,5
Amilla,5
Amit,5
Amma,5
Anabia,5
Anahit,5
Anamaria,5
Anamika,5
Ananda,5
Anchalee,5
Andri,5
Andria,5
Anfal,5
Angelita,5
Aniella,5
Anifa,5
Anisha,5
Anja-Irmeli,5
Anjariitta,5
Anjela,5
Anke,5
Anna-Carolina,5
Anna-Cecilia,5
Anna-Erica,5
Annakaarina,5
Anna-Karolina,5
Annaleea,5
Anna-Maiju,5
Annamarja,5
Anna-Veera,5
Annea,5
Anne-Kristin,5
Annela,5
Annemaarit,5
Annemaija,5
Anne-Mariia,5
Annemi,5
Anne-Mirjami,5
Anne-Sofia,5
Annet,5
Anne-Tuulia,5
Anni-Elisa,5
Anni-Ellen,5
Anni-Marie,5
Anni-Reetta,5
Anniriina,5
Annis,5
Anni-Saara,5
Ann-Kristiina,5
Ann-Niina,5
Annu-Maaria,5
Annuska,5
Anong,5
Anriikka,5
Anselika,5
Anu-Eveliina,5
Anu-Katariina,5
Anu-Katriina,5
Anumaria,5
Anu-Minna,5
Anusha,5
Anu-Tiina,5
Aoife,5
Aralia,5
Araya,5
Arife,5
Arisha,5
Arja-Kaisa,5
Arjaleena,5
Arla-Maria,5
Arlo,5
Ashleigh,5
Ashti,5
Ashwaq,5
Ashwini,5
Assel,5
Asta-Leena,5
Astera,5
Atina,5
Atrin,5
Aulimaija,5
Auli-Sisko,5
Aurélie,5
Avalia,5
Avery,5
Avia,5
Avrora,5
Awin,5
Ayfer,5
Aysu,5
Ayzal,5
Aza,5
Azalea,5
Azam,5
Azize,5
Bafrin,5
Bahare,5
Bahia,5
Bahjo,5
Bahra,5
Balqisa,5
Bang,5
Barbra,5
Barsha,5
Baya,5
Béatrice,5
Bee,5
Belicia,5
Belinay,5
Bella-Maria,5
Bente,5
Beren,5
Berina,5
Bess,5
Beverley,5
Beverly,5
Bintu,5
Biret,5
Birsen,5
Birte,5
Blandine,5
Blenda,5
Borbála,5
Borghild,5
Brigit,5
Brit,5
Britney,5
Brittany,5
Britt-May,5
Bruna,5
Buna,5
Buse,5
Cao,5
Caritha,5
Carme,5
Caty,5
Cea,5
Celene,5
Cenita,5
Cessi,5
Chasmine,5
Cheyenne,5
Chintana,5
Cho,5
Christa-Maria,5
Christell,5
Christie,5
Christy,5
Çigdem,5
Ciira,5
Clarice,5
Cong,5
Constance,5
Coral,5
Courtney,5
Cristiina,5
Dafni,5
Danella,5
Danina,5
Darcy,5
Dareia,5
Dawn,5
Deego,5
Delilah,5
Delin,5
Delnia,5
Didar,5
Dionne,5
Doa,5
Doha,5
Doora,5
Dooris,5
Dordi,5
Dorentina,5
Dudu,5
Duong,5
Ebyan,5
Edi,5
Edia,5
Edie,5
Edviina,5
Eeva-Elina,5
Eeva-Kaisu,5
Eeva-Karoliina,5
Eeva-Katriina,5
Efe,5
Effie,5
Efua,5
Eida,5
Eija-Kaisa,5
Eija-Tuulikki,5
Eila-Riitta,5
Eile,5
Eilidh,5
Eir,5
Eléa,5
Eleanna,5
Eleena,5
Eleina,5
Eléonore,5
Elika,5
Elira,5
Elita,5
Eliya,5
Elizabete,5
Ella-Alina,5
Ellakaisa,5
Ella-Liisa,5
Ellamaija,5
Ella-Rosa,5
Ella-Tuulia,5
Elli-Aliisa,5
Elli-Kaisa,5
Elsa-Mari,5
Else-Maria,5
Elsmaj,5
Els-May,5
Elvi-Maria,5
Emaan,5
Emanuela,5
Emiina,5
Emília,5
Emilii,5
Emire,5
Emma-Helena,5
Emma-Inkeri,5
Emma-Kaarina,5
Emma-Lina,5
Emma-Reeta,5
Emmeline,5
Emmi-Inkeri,5
Emmi-Pauliina,5
Emmi-Reeta,5
Eniola,5
Enla,5
Enna-Liina,5
Enni-Ilona,5
Enni-Liisa,5
Enni-Mari,5
Ennimaria,5
Ennu,5
Epp,5
Erja-Sisko,5
Erona,5
Esenia,5
Esperance,5
Esperanza,5
Essi-Elina,5
Essi-Leena,5
Estefania,5
Esteriina,5
etunimetön,5
Eva-Johanna,5
Eva-Lotte,5
Eva-Maarit,5
Evdokia,5
Evely,5
Eya,5
Fadila,5
Fahma,5
Fahmida,5
Fairouz,5
Falis,5
Fang,5
Farxiyo,5
Fathia,5
Fathiya,5
Fereshte,5
Fia-Maria,5
Filomena,5
Fjona,5
Fleur,5
Flordeliza,5
Folashade,5
Forouzan,5
Fowsiya,5
Fozia,5
Fredriikka,5
Galia,5
Genia,5
Ghadeer,5
Ghina,5
Ghufran,5
Giana,5
Ginger,5
Gittan,5
Glena,5
Gohar,5
Golaleh,5
Gona,5
Gordana,5
Greta-Lisa,5
Gulala,5
Gulistan,5
Gulmira,5
Gun-Christin,5
Gülen,5
Güzel,5
Hacer,5
Hadassa,5
Hadeel,5
Hafsah,5
Hafza,5
Haide,5
Haiyan,5
Hajnalka,5
Halle,5
Halti,5
Hanh,5
Hanna-Anneli,5
Hanna-Greta,5
Hanna-Karin,5
Hannaliina,5
Hanna-Liina,5
Hannamarja,5
Hannan,5
Hanna-Riika,5
Hanne-Riitta,5
Hasnaa,5
Hassina,5
Havanna,5
Hayaat,5
Hazbije,5
Heddi,5
Hede,5
Heidemarie,5
Heike,5
Heinikki,5
Heleri,5
Heli-Katriina,5
Heline,5
Heli-Susanna,5
Helje,5
Heljä-Riitta,5
Heljä-Sisko,5
Helleni,5
Helmi-Emilia,5
Helmiida,5
Helmi-Leena,5
Helmiriitta,5
Henna-Elina,5
Henna-Marika,5
Henna-Marja,5
Henni-Kaisa,5
Henni-Riikka,5
Henri,5
Henriitta,5
Heta-Leena,5
Heta-Sofia,5
Hien,5
Hilka,5
Hilke,5
Hilma-Liisa,5
Hilma-Maria,5
Honey,5
Huma,5
Hymni,5
Ida-Anniina,5
Ida-Josefina,5
Ida-Olivia,5
Idel,5
Iida-Amalia,5
Iida-Anniina,5
Iina-Maaria,5
Iiris-Maria,5
Iita-Mari,5
Ileana,5
Ilja,5
Ilwad,5
Imbi,5
Imogen,5
Inanna,5
Inci,5
Indiana,5
Ine,5
Inés,5
Inese,5
Inga-Maija,5
Ingrit,5
Inkalilja,5
Inka-Maarit,5
Inkamari,5
Inkariina,5
Inka-Tuuli,5
Inker-Anni,5
Inkku,5
Insaf,5
Intisaar,5
Io,5
Iren,5
Irené,5
Irja-Kaarina,5
Irjaliisa,5
Irja-Maija,5
Irkku,5
Irma-Riitta,5
Isla-Maria,5
Ismahaan,5
Itta,5
Iulia,5
Ive,5
Ivika,5
Jaana-Marita,5
Jaane,5
Jackie,5
Jadwiga,5
Jaklin,5
Jalina,5
Jalmiina,5
Jania,5
Janie,5
Janira,5
Janna-Jemina,5
Janna-Julia,5
Janna-Riina,5
Jannatul,5
Jannette,5
Jasmira,5
Jatta-Mari,5
Jawaher,5
Jeanett,5
Jelica,5
Jelmiina,5
Jemi,5
Jemilla,5
Jen,5
Jenjira,5
Jenna-Maija,5
Jenni-Helena,5
Jenni-Maarit,5
Jenni-Noora,5
Jenni-Pauliina,5
Jenny-Emilia,5
Jenny-Julia,5
Jenny-Juulia,5
Jenny-Liisa,5
Jessy,5
Jihaan,5
Jiraporn,5
Jiya,5
Joenna,5
Joni,5
Jonna-Kristiina,5
Jonna-Leena,5
Jonna-Liisa,5
Jonnamari,5
Jordan,5
Jorunn,5
Jouki,5
Judita,5
Juli-Anna,5
Julitta,5
Jutta-Maija,5
Jwana,5
Kaija-Inkeri,5
Kaira,5
Kaisu-Maija,5
Kalina,5
Karenina,5
Kataja,5
Katherina,5
Kati-Hannele,5
Kati-Marjaana,5
Kati-Riina,5
Katja-Pauliina,5
Katja-Riikka,5
Katleena,5
Katri-Anneli,5
Katri-Liisa,5
Katri-Maarit,5
Katve,5
Kawther,5
Kayan,5
Kayleigh,5
Keela,5
Keerthana,5
Kenzy,5
Keri,5
Kevser,5
Keziah,5
Khadidja,5
Kicki,5
Kiera,5
Kiia-Riikka,5
Kiin,5
Kinda,5
Kirre,5
